time,solar_power,wind_power,buy_grid,sell_grid,soc_battery,soc_flywheel,soc_molten_salt,demand
6/29/2019 14:00,1058.903759,7791.710481,8870.901471,0,6160,4360,0,17721.51571
6/29/2019 15:00,871.9069111,7056.506745,10789.95065,0,6160,4360,0,18718.36431
6/29/2019 16:00,569.2049933,3394.534317,13200.51499,0,6160,4360,0,17164.2543
6/29/2019 17:00,268.4341589,2069.558675,14477.87456,0,6160,4360,0,16815.8674
6/29/2019 18:00,113.0039783,2518.619306,12566.21611,0,6160,4360,0,15197.83939
6/29/2019 19:00,0,4226.57701,11528.76358,0,6160,4360,0,15755.34059
6/29/2019 20:00,0,4124.378292,11301.81759,0,6160,4360,0,15426.19589
6/29/2019 21:00,0,4295.577554,11258.60013,0,6160,4360,0,15554.17768
6/29/2019 22:00,0,4351.280781,12354.5974,0,6160,4360,0,16705.87818
6/29/2019 23:00,0,5953.867774,12172.8475,0,6160,4360,0,18126.71527
6/30/2019 0:00,0,7781.598898,11680.31257,0,6160,4360,0,19461.91147
6/30/2019 1:00,0,8709.533226,10453.03344,0,6160,4360,0,19162.56667
6/30/2019 2:00,0,5945.353507,12754.35825,0,6160,4360,0,18699.71176
6/30/2019 3:00,0,5408.3642,12546.92956,0,6160,4360,0,17955.29376
6/30/2019 4:00,0,4453.388236,13778.20172,0,6160,4360,0,18231.58995
6/30/2019 5:00,0,2760.398717,13621.97933,0,6160,4360,0,16382.37805
6/30/2019 6:00,9.632411775,932.66624,13715.25709,0,6160,4360,0,14657.55574
6/30/2019 7:00,164.4387816,139.0114465,16342.93181,0,6160,4360,0,16646.38204
6/30/2019 8:00,611.7927062,0.385582684,19924.80705,0,6160,4360,0,20536.98534
6/30/2019 9:00,985.064542,0.340688251,19474.7552,0,6160,4360,0,20460.16043
6/30/2019 10:00,1201.976258,0.241984178,17203.88009,0,6160,4360,0,18406.09833
6/30/2019 11:00,1303.66601,0.330817844,15149.50659,0,6160,4360,0,16453.50342
6/30/2019 12:00,1223.56994,0.410099502,15412.01168,0,6160,4360,0,16635.99172
6/30/2019 13:00,1145.999565,638.9636323,16239.02862,0,6160,4360,0,18023.99181
6/30/2019 14:00,1043.813138,1855.790708,15712.40266,0,6160,4360,0,18612.00651
6/30/2019 15:00,865.0441643,4087.29491,13172.01033,0,6160,4360,0,18124.34941
6/30/2019 16:00,575.809575,6177.966451,10805.44088,0,6160,4360,0,17559.2169
6/30/2019 17:00,267.6226597,8884.534865,7964.387621,0,6160,4360,0,17116.54515
6/30/2019 18:00,114.8465348,12161.9904,6269.712556,0,6160,4360,0,18546.54949
6/30/2019 19:00,0,17386.89128,554.1162086,0,6160,4360,0,17941.00749
6/30/2019 20:00,0,17781.76092,0,0,6160,5837.096638,0,16304.66429
6/30/2019 21:00,0,13698.64653,694.4160139,0,6160,4360,0,15870.15918
6/30/2019 22:00,0,9988.298925,7177.853452,0,6160,4360,0,17166.15238
6/30/2019 23:00,0,6039.436835,11025.74544,0,6160,4360,0,17065.18227
7/1/2019 0:00,0,3865.895172,15647.9685,0,6160,4360,0,19513.86367
7/1/2019 1:00,0,2694.795641,17166.95742,0,6160,4360,0,19861.75306
7/1/2019 2:00,0,1287.420118,17629.55834,0,6160,4360,0,18916.97846
7/1/2019 3:00,0,210.9484417,18604.53581,0,6160,4360,0,18815.48426
7/1/2019 4:00,0,90.61830323,18417.20155,0,6160,4360,0,18507.81985
7/1/2019 5:00,0,0.268411398,16811.73464,0,6160,4360,0,16812.00305
7/1/2019 6:00,109.2012738,0.155379314,14451.22549,0,6160,4360,0,14560.58214
7/1/2019 7:00,35.43499353,0.139459303,15203.38239,0,6160,4360,0,15238.95684
7/1/2019 8:00,242.4759624,0.139140902,17335.45353,0,6160,4360,0,17578.06864
7/1/2019 9:00,820.3359633,0.365205069,18367.36886,0,6160,4360,0,19188.07003
7/1/2019 10:00,1181.130585,515.3781768,17728.64937,0,6160,4360,0,19425.15813
7/1/2019 11:00,1275.198642,2226.636456,13746.38732,0,6160,4360,0,17248.22242
7/1/2019 12:00,1254.657403,4305.9878,10727.33522,0,6160,4360,0,16287.98042
7/1/2019 13:00,1208.947173,7442.799902,8313.06124,0,6160,4360,0,16964.80831
7/1/2019 14:00,1086.732351,11682.53344,4751.729217,0,6160,4360,0,17520.99501
7/1/2019 15:00,875.1208108,12502.36652,3754.011174,0,6160,4360,0,17131.49851
7/1/2019 16:00,577.4372302,11887.42876,5473.557808,0,6160,4360,0,17938.4238
7/1/2019 17:00,271.1043754,11571.15329,6105.171534,0,6160,4360,0,17947.4292
7/1/2019 18:00,113.327948,10605.81446,7435.872186,0,6160,4360,0,18155.01459
7/1/2019 19:00,0,10035.86624,7300.636646,0,6160,4360,0,17336.50289
7/1/2019 20:00,0,12516.10901,3308.689471,0,6160,4360,0,15824.79849
7/1/2019 21:00,0,12188.99565,3982.890927,0,6160,4360,0,16171.88658
7/1/2019 22:00,0,11415.08946,5378.41422,0,6160,4360,0,16793.50368
7/1/2019 23:00,0,10221.57513,6314.939843,0,6160,4360,0,16536.51497
7/2/2019 0:00,0,8360.937825,10645.44324,0,6160,4360,0,19006.38107
7/2/2019 1:00,0,7591.077153,12312.48711,0,6160,4360,0,19903.56426
7/2/2019 2:00,0,5324.621803,13586.33906,0,6160,4360,0,18910.96086
7/2/2019 3:00,0,3534.136731,14902.93773,0,6160,4360,0,18437.07446
7/2/2019 4:00,0,1626.073815,16631.11064,0,6160,4360,0,18257.18445
7/2/2019 5:00,0,581.4413362,16995.85231,0,6160,4360,0,17577.29365
7/2/2019 6:00,108.95712,351.2464449,16022.42618,0,6160,4360,0,16482.62974
7/2/2019 7:00,162.3804251,393.3894569,17206.91616,0,6160,4360,0,17762.68604
7/2/2019 8:00,608.207075,1669.063129,17854.27193,0,6160,4360,0,20131.54214
7/2/2019 9:00,981.3074477,4750.179124,14106.48676,0,6160,4360,0,19837.97333
7/2/2019 10:00,1208.75765,8601.294929,10492.63285,0,6160,4360,0,20302.68543
7/2/2019 11:00,0,8360.937825,9970.140398,0,6160,4360,0,18331.07822
7/2/2019 12:00,1292.306689,7171.011384,8910.869945,0,6160,4360,0,17374.18802
7/2/2019 13:00,1212.145067,6886.954595,9910.246653,0,6160,4360,0,18009.34631
7/2/2019 14:00,1087.615722,6738.448039,9895.40845,0,6160,4360,0,17721.47221
7/2/2019 15:00,838.6779503,5648.084384,11465.81687,0,6160,4360,0,17952.57921
7/2/2019 16:00,575.700576,5312.725954,11644.54837,0,6160,4360,0,17532.9749
7/2/2019 17:00,267.9529577,12135.02413,4979.035912,0,6160,4360,0,17382.013
7/2/2019 18:00,112.2809444,20587.63344,0,0,6160,7955.988886,0,17103.92549
7/2/2019 19:00,0,19438.35503,0,0,6160,11603.87112,0,15790.47279
7/2/2019 20:00,0,15704.95024,0,0,6160,11737.87718,0,15570.94419
7/2/2019 21:00,0,10107.49193,0,0,6160,6426.013824,0,15419.35528
7/2/2019 22:00,0,5501.032201,8298.469852,0,6160,4360,0,15865.51588
7/2/2019 23:00,0,3088.679884,14314.29709,0,6160,4360,0,17402.97697
7/3/2019 0:00,0,1904.252934,18028.02803,0,6160,4360,0,19932.28097
7/3/2019 1:00,0,1339.102571,19239.41709,0,6160,4360,0,20578.51966
7/3/2019 2:00,0,818.4229755,18088.40868,0,6160,4360,0,18906.83166
7/3/2019 3:00,0,554.1510491,17947.67981,0,6160,4360,0,18501.83086
7/3/2019 4:00,0,0.389403487,17580.12265,0,6160,4360,0,17580.51205
7/3/2019 5:00,0,0.037252827,15972.03519,0,6160,4360,0,15972.07245
7/3/2019 6:00,107.2182869,0.116216086,15278.28114,0,6160,4360,0,15385.61564
7/3/2019 7:00,34.16253389,0.291336215,16894.56227,0,6160,4360,0,16929.01614
7/3/2019 8:00,508.2784875,144.0625605,18225.92919,0,6160,4360,0,18878.27024
7/3/2019 9:00,961.1501446,3091.509945,16776.79184,0,6160,4360,0,20829.45193
7/3/2019 10:00,1197.487673,11860.86037,7456.992988,0,6160,4360,0,20515.34103
7/3/2019 11:00,0,21387.85169,0,0,6160,7848.073771,0,17899.77792
7/3/2019 12:00,1316.427625,28726.73829,0,0,11480.87149,15478.07377,0,17092.29442
7/3/2019 13:00,1232.73642,30628.30315,0,0,17486.87149,23108.07377,618.6477509,17606.39181
7/3/2019 14:00,1083.341012,25345.84654,0,0,18864.56653,30738.07377,618.6477509,17421.49251
7/3/2019 15:00,712.6950445,12413.27981,0,0,18864.56653,26854.14832,618.6477509,17009.90031
7/3/2019 16:00,537.7744865,5627.513423,0,0,15772.36794,19224.14832,618.6477509,16887.4865
7/3/2019 17:00,270.1604839,4816.941921,0,0,11828.18735,11594.14832,618.6477509,16661.283
7/3/2019 18:00,104.7151148,6592.003146,0,0,9213.368634,4360,618.6477509,16545.68529
7/3/2019 19:00,0,5831.166872,7957.241133,0,6160,4360,0,17460.42439
7/3/2019 20:00,0,2913.548013,12965.00397,0,6160,4360,0,15878.55199
7/3/2019 21:00,0,899.8695466,14862.63703,0,6160,4360,0,15762.50658
7/3/2019 22:00,0,196.7497727,16926.8214,0,6160,4360,0,17123.57118
7/3/2019 23:00,0,442.4364486,16432.86102,0,6160,4360,0,16875.29747
7/4/2019 0:00,0,814.3836567,18479.77511,0,6160,4360,0,19294.15877
7/4/2019 1:00,0,973.3964041,19283.89406,0,6160,4360,0,20257.29046
7/4/2019 2:00,0,938.430611,18574.56535,0,6160,4360,0,19512.99596
7/4/2019 3:00,0,2902.637362,15974.27019,0,6160,4360,0,18876.90756
7/4/2019 4:00,0,12598.77064,5823.246913,0,6160,4360,0,18422.01755
7/4/2019 5:00,0,21241.74681,0,0,6160,9148.997264,0,16452.74955
7/4/2019 6:00,67.54860202,31805.62195,0,0,12166,16778.99726,1603.456204,16633.71434
7/4/2019 7:00,216.0500436,42871.00086,0,0,18172,24408.99726,14396.65236,16657.85474
7/4/2019 8:00,671.1077513,51640.16375,0,21290.76893,24178,32038.99726,14600.7,17180.45493
7/4/2019 9:00,1049.115399,52271.86199,0,24944.52132,27720,39240,14600.7,17633.45333
7/4/2019 10:00,1247.707776,48961.25761,0,33220.99256,27720,39240,14600.7,16987.97283
7/4/2019 11:00,1331.707159,45470.63496,0,32433.356,27720,39240,14600.7,14368.98612
7/4/2019 12:00,1335.564161,40788.85999,0,27218.13613,27720,39240,14600.7,14906.28802
7/4/2019 13:00,1249.287726,34516.17231,0,19106.34442,27720,39240,14600.7,16659.11561
7/4/2019 14:00,1107.638527,24163.64326,0,8812.703074,27720,39240,14600.7,16458.57871
7/4/2019 15:00,867.280208,16400.35238,0,675.3918864,27720,39240,14600.7,16592.24071
7/4/2019 16:00,577.2203837,11286.08649,0,0,27720,34844.94437,14600.7,16258.3625
7/4/2019 17:00,271.3717377,6872.944136,0,0,26669.21448,27214.94437,14600.7,15825.1014
7/4/2019 18:00,96.51182202,4195.753732,0,0,21942.54434,19584.94437,14600.7,16648.93569
7/4/2019 19:00,0,3012.863108,0,0,15936.54434,11954.94437,14042.35632,17207.20679
7/4/2019 20:00,0,2927.2212,0,0,10025.15992,4360,14042.35632,16433.54998
7/4/2019 21:00,0,2150.671652,0,0,6160,4360,3888.334811,16169.85308
7/4/2019 22:00,0,876.0078633,12787.8655,0,6160,4360,0,17552.20818
7/4/2019 23:00,0,512.1108812,16324.32799,0,6160,4360,0,16836.43887
7/5/2019 0:00,0,1100.975316,17764.84695,0,6160,4360,0,18865.82227
7/5/2019 1:00,0,1097.842469,18124.79319,0,6160,4360,0,19222.63566
7/5/2019 2:00,0,357.8324402,18719.42342,0,6160,4360,0,19077.25586
7/5/2019 3:00,0,122.6884412,18200.98121,0,6160,4360,0,18323.66966
7/5/2019 4:00,0,3162.775438,14316.48081,0,6160,4360,0,17479.25625
7/5/2019 5:00,0,9491.883528,6997.052219,0,6160,4360,0,16488.93575
7/5/2019 6:00,67.00286424,18420.39801,0,0,6160,7124.558934,0,15722.84194
7/5/2019 7:00,375.0003103,26128.77921,0,0,11187.31308,14754.55893,0,13846.46644
7/5/2019 8:00,712.5501817,31780.26665,0,0,17193.31308,22384.55893,3496.522595,15360.29423
7/5/2019 9:00,1067.429266,34395.84471,0,0,23199.31308,30014.55893,9272.725045,16051.07153
7/5/2019 10:00,1248.138941,35271.13469,0,3290.712633,27720,37644.55893,14600.7,15749.89913
7/5/2019 11:00,1342.39987,36368.47131,0,20155.07829,27720,39240,14600.7,15960.35182
7/5/2019 12:00,1346.726322,38228.0298,0,23600.15321,27720,39240,14600.7,15974.60292
7/5/2019 13:00,1259.254192,40134.63639,0,24048.16677,27720,39240,14600.7,17345.72381
7/5/2019 14:00,1116.391985,37079.67097,0,20372.45914,27720,39240,14600.7,17823.60381
7/5/2019 15:00,867.3803493,31163.22516,0,13579.8554,27720,39240,14600.7,18450.75011
7/5/2019 16:00,565.9683332,28655.657,0,10943.20573,27720,39240,14600.7,18278.4196
7/5/2019 17:00,283.5812924,25117.27536,0,7650.953857,27720,39240,14600.7,17749.9028
7/5/2019 18:00,94.17641136,20559.0847,0,2865.083314,27720,39240,14600.7,17788.17779
7/5/2019 19:00,0,20913.00887,0,2881.730178,27720,39240,14600.7,18031.27869
7/5/2019 20:00,0,12660.99968,0,0,27720,33815.81049,14600.7,18085.18918
7/5/2019 21:00,0,6623.86253,0,0,24412.70615,26185.81049,14600.7,17561.15638
7/5/2019 22:00,0,3904.987302,0,0,18963.46838,18555.81049,14600.7,16984.22508
7/5/2019 23:00,0,2957.438866,0,0,12957.46838,10925.81049,13646.90349,17547.23537
7/6/2019 0:00,0,2666.230415,0,0,6951.468375,4360,8751.200732,20133.74367
7/6/2019 1:00,0,2853.845541,6957.733516,0,6160,4360,0,19354.24816
7/6/2019 2:00,0,3068.913606,15222.60515,0,6160,4360,0,18291.51876
7/6/2019 3:00,0,2902.637362,15343.26779,0,6160,4360,0,18245.90516
7/6/2019 4:00,0,309.9639323,17596.90632,0,6160,4360,0,17906.87025
7/6/2019 5:00,0,725.4282079,16141.33144,0,6160,4360,0,16866.75965
7/6/2019 6:00,67.52511945,4643.843973,10806.93495,0,6160,4360,0,15518.30404
7/6/2019 7:00,371.2769046,14021.88449,2122.614441,0,6160,4360,0,16515.77584
7/6/2019 8:00,732.6047853,24685.66749,0,0,6160,11326.51344,0,18451.75883
7/6/2019 9:00,1098.328222,31477.0438,0,0,12166,18956.51344,19.67448918,18919.69753
7/6/2019 10:00,1275.16174,34462.65908,0,0,18172,26586.51344,3133.153688,18988.34163
7/6/2019 11:00,1378.36852,34784.56248,0,0,24178,34216.51344,7635.920129,18024.16456
7/6/2019 12:00,1361.040037,33299.20074,0,2631.176927,27720,39240,14600.7,16498.79742
7/6/2019 13:00,1271.881471,30283.26263,0,13985.86199,27720,39240,14600.7,17569.28211
7/6/2019 14:00,1127.077863,23753.39152,0,6465.39057,27720,39240,14600.7,18415.07881
7/6/2019 15:00,881.8522216,17073.48446,0,0,27720,38356.47178,14600.7,18838.86491
7/6/2019 16:00,583.4571923,13611.34315,0,0,27720,33951.29662,14600.7,18599.9755
7/6/2019 17:00,276.8202505,10717.29088,0,0,27720,26712.97865,14600.7,18232.4291
7/6/2019 18:00,94.757037,10131.44053,0,0,27720,20034.44042,14600.7,16904.73579
7/6/2019 19:00,0,17166.2693,0,0,27720,19228.42143,14600.7,17972.28829
7/6/2019 20:00,0,16922.36475,0,0,27720,19723.023,14600.7,16427.76318
7/6/2019 21:00,0,8725.844308,0,0,27163.62253,12093.023,14600.7,16912.22178
7/6/2019 22:00,0,3583.507296,0,0,21157.62253,4463.022997,13424.68152,18395.52578
7/6/2019 23:00,0,1857.882803,0,0,15151.62253,4360,2526.874949,18864.71237
7/7/2019 0:00,0,1292.538581,10342.70984,0,9145.622527,4360,0,20168.12337
7/7/2019 1:00,0,853.8421962,16651.62564,0,6160,4360,0,20491.09036
7/7/2019 2:00,0,166.903999,20233.48246,0,6160,4360,0,20400.38646
7/7/2019 3:00,0,30.9037559,19741.513,0,6160,4360,0,19772.41676
7/7/2019 4:00,0,1142.131017,19208.97273,0,6160,4360,0,20351.10375
7/7/2019 5:00,0,4030.393275,15104.18027,0,6160,4360,0,19134.57355
7/7/2019 6:00,66.04625122,9297.879691,8945.224901,0,6160,4360,0,18309.15084
7/7/2019 7:00,309.1275133,15913.10989,3312.83474,0,6160,4360,0,19535.07214
7/7/2019 8:00,685.4162989,22108.33488,0,0,6160,7102.395346,0,20051.35583
7/7/2019 9:00,1056.7218,26520.52822,0,0,6160,14183.97814,0,20495.66723
7/7/2019 10:00,1270.287733,29504.25729,0,0,9521.992499,21813.97814,0,19782.55253
7/7/2019 11:00,1360.542647,30888.78003,0,0,15527.9925,29443.97814,1175.679556,17437.64312
7/7/2019 12:00,1352.433766,30270.98746,0,0,21533.9925,37073.97814,1914.156164,17248.94462
7/7/2019 13:00,1267.345582,27223.9536,0,0,27539.9925,39240,3310.514068,18922.91941
7/7/2019 14:00,1122.466508,19264.67554,0,0,27720,39240,5066.554204,18451.09441
7/7/2019 15:00,882.0659858,10245.69845,0,0,27720,32673.37503,5066.554204,17694.38941
7/7/2019 16:00,584.7770015,6429.699029,0,0,24554.92083,25043.37503,5066.554204,17809.5552
7/7/2019 17:00,276.5034994,6331.779922,0,0,21479.65165,17413.37503,5066.554204,17313.5526
7/7/2019 18:00,97.18280667,6533.095509,0,0,17576.44048,9783.37503,5066.554204,18163.48949
7/7/2019 19:00,0,8606.68613,0,0,15999.33875,4360,5066.554204,15607.16289
7/7/2019 20:00,0,10125.44993,0,0,10687.9103,4360,5066.554204,15436.87838
7/7/2019 21:00,0,7137.492267,0,0,6160,4360,1468.13739,15263.81938
7/7/2019 22:00,0,3397.532464,12296.65552,0,6160,4360,0,17162.32538
7/7/2019 23:00,0,3043.613158,13477.94431,0,6160,4360,0,16521.55747
7/8/2019 0:00,0,3555.684464,14630.9245,0,6160,4360,0,18186.60897
7/8/2019 1:00,0,4000.469332,16810.28683,0,6160,4360,0,20810.75616
7/8/2019 2:00,0,2883.603306,16625.84615,0,6160,4360,0,19509.44946
7/8/2019 3:00,0,774.5268671,18254.99669,0,6160,4360,0,19029.52355
7/8/2019 4:00,0,0.445441928,18880.49321,0,6160,4360,0,18880.93865
7/8/2019 5:00,0,0.362976267,17260.57107,0,6160,4360,0,17260.93405
7/8/2019 6:00,64.61144008,0.483649956,16517.68225,0,6160,4360,0,16582.77734
7/8/2019 7:00,226.8428745,1097.842469,17016.61929,0,6160,4360,0,18341.30464
7/8/2019 8:00,672.3283491,3385.549617,15850.55977,0,6160,4360,0,19908.43773
7/8/2019 9:00,1050.000845,5814.369752,13140.53463,0,6160,4360,0,20004.90523
7/8/2019 10:00,1248.259838,10385.12381,7770.005481,0,6160,4360,0,19403.38913
7/8/2019 11:00,1324.970911,15427.56061,774.8549982,0,6160,4360,0,17527.38652
7/8/2019 12:00,1323.221564,18589.05017,0,0,6160,5984.491018,0,18287.78072
7/8/2019 13:00,1246.978699,19677.68352,0,0,6160,7990.395722,0,18918.75751
7/8/2019 14:00,1092.929915,17998.80889,0,0,6160,8758.017338,0,18324.11719
7/8/2019 15:00,871.2442224,13230.09564,0,0,6160,4688.503792,0,18170.8534
7/8/2019 16:00,570.4141207,11689.10683,5096.945054,0,6160,4360,0,17684.9698
7/8/2019 17:00,274.3422885,12216.03991,5342.944099,0,6160,4360,0,17833.3263
7/8/2019 18:00,93.93440443,11447.48921,7015.895483,0,6160,4360,0,18557.31909
7/8/2019 19:00,0,9252.607479,9047.227309,0,6160,4360,0,18299.83479
7/8/2019 20:00,0,9394.55789,7456.591994,0,6160,4360,0,16851.14988
7/8/2019 21:00,0,10735.94386,6188.495924,0,6160,4360,0,16924.43978
7/8/2019 22:00,0,11151.65681,7003.100064,0,6160,4360,0,18154.75688
7/8/2019 23:00,0,10961.42512,7774.14335,0,6160,4360,0,18735.56847
7/9/2019 0:00,0,11075.30903,7398.850137,0,6160,4360,0,18474.15917
7/9/2019 1:00,0,11062.6175,9747.576661,0,6160,4360,0,20810.19416
7/9/2019 2:00,0,7472.305325,12588.80903,0,6160,4360,0,20061.11436
7/9/2019 3:00,0,5958.127811,13707.41264,0,6160,4360,0,19665.54045
7/9/2019 4:00,0,2645.570415,16832.32294,0,6160,4360,0,19477.89335
7/9/2019 5:00,0,364.4630861,17115.72616,0,6160,4360,0,17480.18925
7/9/2019 6:00,64.94143579,0.381761881,18000.79124,0,6160,4360,0,18066.11444
7/9/2019 7:00,34.11358214,0.199636947,18443.59752,0,6160,4360,0,18477.91074
7/9/2019 8:00,357.4835097,0.188811339,19292.15881,0,6160,4360,0,19649.83113
7/9/2019 9:00,1003.108029,0.357245063,18765.63836,0,6160,4360,0,19769.10363
7/9/2019 10:00,1177.827255,753.6660465,15602.97732,0,6160,4360,0,17534.47063
7/9/2019 11:00,1313.130485,4813.217514,10238.71572,0,6160,4360,0,16365.06372
7/9/2019 12:00,1163.687803,9297.879691,7172.101023,0,6160,4360,0,17633.66852
7/9/2019 13:00,1000.51677,12372.3027,4263.665039,0,6160,4360,0,17636.48451
7/9/2019 14:00,982.8288014,13881.70064,4009.465265,0,6160,4360,0,18873.99471
7/9/2019 15:00,745.5798197,16318.47642,961.6710626,0,6160,4360,0,18025.7273
7/9/2019 16:00,548.9729744,17781.76092,0,0,6160,4931.493097,0,17759.2408
7/9/2019 17:00,289.6968093,16863.83355,676.6891432,0,6160,4360,0,18401.7126
7/9/2019 18:00,113.2613979,13654.94931,3344.275089,0,6160,4360,0,17112.48579
7/9/2019 19:00,0,9964.570123,5280.523865,0,6160,4360,0,15245.09399
7/9/2019 20:00,0,8192.677719,7015.179315,0,6160,4360,0,15207.85703
7/9/2019 21:00,0,10476.71259,5194.940691,0,6160,4360,0,15671.65328
7/9/2019 22:00,0,12202.5129,3567.187871,0,6160,4360,0,15769.70078
7/9/2019 23:00,0,13676.78653,3141.396543,0,6160,4360,0,16818.18307
7/10/2019 0:00,0,13215.84705,4534.800514,0,6160,4360,0,17750.64757
7/10/2019 1:00,0,11689.10683,8565.379029,0,6160,4360,0,20254.48586
7/10/2019 2:00,0,6961.9855,11923.73876,0,6160,4360,0,18885.72426
7/10/2019 3:00,0,3284.740624,15653.19053,0,6160,4360,0,18937.93115
7/10/2019 4:00,0,719.0820793,18095.88997,0,6160,4360,0,18814.97205
7/10/2019 5:00,0,0.365841869,17064.2805,0,6160,4360,0,17064.64635
7/10/2019 6:00,63.48676108,0.150284911,15812.9935,0,6160,4360,0,15876.63054
7/10/2019 7:00,149.1267235,0.143280106,16117.22693,0,6160,4360,0,16266.49694
7/10/2019 8:00,604.6356074,0.224790566,17519.30804,0,6160,4360,0,18124.16843
7/10/2019 9:00,1016.919458,47.80914975,15965.60362,0,6160,4360,0,17030.33223
7/10/2019 10:00,1227.316023,3111.364576,13069.26513,0,6160,4360,0,17407.94573
7/10/2019 11:00,1317.834898,9039.509018,6323.930005,0,6160,4360,0,16681.27392
7/10/2019 12:00,1287.660832,11834.33063,3787.693458,0,6160,4360,0,16909.68492
7/10/2019 13:00,1199.909197,13102.2185,3869.954319,0,6160,4360,0,18172.08201
7/10/2019 14:00,1080.257578,12975.14999,3325.31024,0,6160,4360,0,17380.71781
7/10/2019 15:00,830.7678937,13720.52932,1631.583788,0,6160,4360,0,16182.881
7/10/2019 16:00,534.9766112,13793.63672,1365.896474,0,6160,4360,0,15694.5098
7/10/2019 17:00,290.1886461,12758.19788,3359.091371,0,6160,4360,0,16407.4779
7/10/2019 18:00,31.16557304,11761.57295,6230.830669,0,6160,4360,0,18023.56919
7/10/2019 19:00,0,9173.724281,7446.462206,0,6160,4360,0,16620.18649
7/10/2019 20:00,0,7219.070448,9080.643135,0,6160,4360,0,16299.71358
7/10/2019 21:00,0,5269.251502,10972.82558,0,6160,4360,0,16242.07708
7/10/2019 22:00,0,4456.935614,11766.61816,0,6160,4360,0,16223.55378
7/10/2019 23:00,0,5101.462316,10893.64525,0,6160,4360,0,15995.10757
7/11/2019 0:00,0,6674.125566,10681.8316,0,6160,4360,0,17355.95717
7/11/2019 1:00,0,8062.7525,10683.81406,0,6160,4360,0,18746.56656
7/11/2019 2:00,0,6182.32774,12121.22782,0,6160,4360,0,18303.55556
7/11/2019 3:00,0,4421.541261,13390.23089,0,6160,4360,0,17811.77215
7/11/2019 4:00,0,1938.391789,15011.01486,0,6160,4360,0,16949.40665
7/11/2019 5:00,0,272.1975464,15591.68607,0,6160,4360,0,15863.88361
7/11/2019 6:00,64.33549827,0.4078707,16683.22871,0,6160,4360,0,16747.97208
7/11/2019 7:00,147.9331974,0.43429792,15157.16944,0,6160,4360,0,15305.53694
7/11/2019 8:00,616.2917402,0.417104307,16471.93659,0,6160,4360,0,17088.64543
7/11/2019 9:00,1006.91352,169.1556556,16065.22605,0,6160,4360,0,17241.29523
7/11/2019 10:00,1226.55155,1130.972111,14935.55906,0,6160,4360,0,17293.08273
7/11/2019 11:00,1305.75867,3229.21663,12274.20472,0,6160,4360,0,16809.18002
7/11/2019 12:00,1284.966396,4134.52813,11310.43879,0,6160,4360,0,16729.93332
7/11/2019 13:00,1221.604451,3337.877525,12786.33554,0,6160,4360,0,17345.81751
7/11/2019 14:00,1046.769998,2861.942789,12815.30192,0,6160,4360,0,16724.01471
7/11/2019 15:00,818.2533852,3586.606971,12524.51485,0,6160,4360,0,16929.3752
7/11/2019 16:00,560.8685251,3623.932004,12899.69117,0,6160,4360,0,17084.4917
7/11/2019 17:00,289.8810895,3211.80281,12644.5538,0,6160,4360,0,16146.2377
7/11/2019 18:00,12.73051179,2843.07077,15041.31141,0,6160,4360,0,17897.11269
7/11/2019 19:00,0,2960.195259,14458.64183,0,6160,4360,0,17418.83709
7/11/2019 20:00,0,3349.756709,13806.80287,0,6160,4360,0,17156.55958
7/11/2019 21:00,0,3537.210043,13398.04514,0,6160,4360,0,16935.25518
7/11/2019 22:00,0,4622.031847,12594.00123,0,6160,4360,0,17216.03307
7/11/2019 23:00,0,5894.43029,10885.43178,0,6160,4360,0,16779.86207
7/12/2019 0:00,0,9828.837633,7507.535834,0,6160,4360,0,17336.37347
7/12/2019 1:00,0,14706.11515,4881.455312,0,6160,4360,0,19587.57046
7/12/2019 2:00,0,11662.82769,6723.912966,0,6160,4360,0,18386.74066
7/12/2019 3:00,0,9905.407892,7568.421562,0,6160,4360,0,17473.82945
7/12/2019 4:00,0,3708.786724,13423.18923,0,6160,4360,0,17131.97595
7/12/2019 5:00,0,1340.844436,15136.31231,0,6160,4360,0,16477.15675
7/12/2019 6:00,62.7492437,430.2162344,14506.78946,0,6160,4360,0,14999.75494
7/12/2019 7:00,32.38683236,139.0114465,16021.69726,0,6160,4360,0,16193.09554
7/12/2019 8:00,533.4969212,225.4182707,16558.27814,0,6160,4360,0,17317.19333
7/12/2019 9:00,959.4871092,1908.501124,15041.3991,0,6160,4360,0,17909.38733
7/12/2019 10:00,1191.490454,6849.633887,9761.197184,0,6160,4360,0,17802.32152
7/12/2019 11:00,1312.332496,10203.50682,6022.014818,0,6160,4360,0,17537.85413
7/12/2019 12:00,1319.254116,11545.04694,4823.59356,0,6160,4360,0,17687.89462
7/12/2019 13:00,1279.352976,10342.56066,8089.05828,0,6160,4360,0,19710.97191
7/12/2019 14:00,1057.165124,8021.458253,10875.04833,0,6160,4360,0,19953.67171
7/12/2019 15:00,855.9070503,5793.416572,12192.12088,0,6160,4360,0,18841.4445
7/12/2019 16:00,348.6100731,4676.682982,13498.40074,0,6160,4360,0,18523.6938
7/12/2019 17:00,204.6041007,4982.614125,11471.49687,0,6160,4360,0,16658.7151
7/12/2019 18:00,113.6108105,5919.857123,11235.87626,0,6160,4360,0,17269.34419
7/12/2019 19:00,0,6204.163574,10044.54321,0,6160,4360,0,16248.70679
