time,plastic,non metalic minerals,chemical,metal 1,metal 2,metal 3,total_demand,wind_output,pv_generation,,wind_output2,pv_generation2
1/25/2019 10:00,2.32329999999999,719.431761758242,128.8797,233.5163,44.8649999999997,1133.583,2262.59906175824,148.621960114177,7.79806675841021,,148621.960114178,7798.06675841021
1/25/2019 11:00,8.1775,720.701057582418,122.4928,409.4533,6.72975,1065.358,2332.91240758241,103.540171359135,8.93217285077544,,103540.171359135,8932.17285077544
1/25/2019 12:00,4.8322,721.970353406594,71.7393,419.0499,0.420609375,1044.3658,2262.37816278159,58.33847033293,9.20600576995219,,58338.47033293,9206.00576995219
1/25/2019 13:00,0.3716,723.23964923077,92.1546,383.8626,0.0262880859375,1023.37349999999,2223.0282373167,26.0912878408598,8.644937199,,26091.2878408598,8644.937199
1/25/2019 14:00,1.2081,724.508945054946,112.5702,457.4362,0.0016430053710937,997.1332,2292.85828806031,12.0744746153658,7.41520371086158,,12074.4746153658,7415.20371086158
1/25/2019 15:00,0.6041,725.778240879122,88.9611999999999,524.6121,0.000102687835693359,897.4198,2237.37554356695,15.9304082026642,5.55381321372708,,15930.4082026642,5553.81321372708
1/25/2019 16:00,0.5575,727.047536703298,54.1752,527.811,6.42E-06,808.2027,2117.79394312128,36.4377350273628,2.87429317813581,,36437.7350273628,2874.29317813581
1/25/2019 17:00,4.4604,728.316832527474,25.776,489.4248,4.01E-07,572.0395,1820.01753292859,77.2670961549456,0.366228142892504,,77267.0961549456,366.228142892504
1/25/2019 18:00,2.6019,729.58612835165,11.1772,470.2316,2.51E-08,551.0473,1764.64412837672,113.685069258009,0,,113685.069258009,-3.42
1/25/2019 19:00,2.0443,730.855424175826,6.6151,431.8452,1.57E-09,545.7992,1717.15922417739,135.530118243689,0,,135530.118243689,-3.42
1/25/2019 20:00,0.3716,732.124720000002,10.0367,438.2431,9.79E-11,545.7992,1726.5753200001,155.383723250243,0,,155383.723250243,-3.42
1/25/2019 21:00,0.6506,733.394015824178,11.9756,451.0385,6.12E-12,545.7992,1742.85791582418,157.701462779842,0,,157701.462779842,-3.42
1/25/2019 22:00,0.7435,734.663311648354,9.0101,419.0498,3.83E-13,540.5511,1704.01781164835,171.166111916088,0,,171166.111916088,-3.42
1/25/2019 23:00,0.5576,735.93260747253,5.7027,419.0499,2.39E-14,545.7992,1707.04200747253,194.257167095465,0,,194257.167095465,-3.42
1/26/2019 0:00,0.6041,737.201903296706,4.9042,412.6521,1.49E-15,545.7992,1701.1615032967,211.096802828171,0,,211096.802828171,-3.42
1/26/2019 1:00,0.4646,738.471199120882,4.22,367.8683,9.34E-17,545.7992,1656.82329912088,246.134578346632,0,,246134.578346632,-3.42
1/26/2019 2:00,0.6041,739.740494945058,3.6497,364.6694,5.84E-18,551.0473,1659.71099494505,250,0,,250000,-3.42
1/26/2019 3:00,0.5111,741.00979076923,5.7027,361.4705,3.65E-19,545.7992,1654.49329076923,224.287266988168,0,,224287.266988168,-3.42
1/26/2019 4:00,0.5111,742.279086593406,3.42159999999999,367.8683,2.28E-20,551.0473,1665.1273865934,172.089850350465,0,,172089.850350465,-3.42
1/26/2019 5:00,0.3716,743.548382417582,10.2647,367.8683,1.43E-21,551.0473,1673.10028241758,250,0,,250000,-3.42
1/26/2019 6:00,0.5111,744.817678241758,25.3198,371.0672,8.91E-23,561.5435,1703.25927824175,250,0,,250000,-3.42
1/26/2019 7:00,0.5111,746.086974065934,45.393,383.8625,5.57E-24,545.7992,1721.65277406593,207.444904269087,0,,207444.904269087,-3.42
1/26/2019 8:00,0.5576,747.35626989011,88.277,505.4189,3.48E-25,582.535599999999,1924.14536989011,151.098932035178,0.591366800367755,,151098.932035178,591.366800367755
1/26/2019 9:00,0.4646,748.625565714286,93.0672,591.788,2.17E-26,677.001,2110.94636571428,102.047990235947,4.14553928363418,,102047.990235947,4145.53928363418
1/26/2019 10:00,2.7878,749.894861538462,92.1546999999999,614.18,1.36E-27,687.497099999999,2146.51446153846,69.5343271569359,7.1864398655206,,69534.3271569359,7186.4398655206
1/26/2019 11:00,0.8828,751.164157362638,89.0754,547.0041,8.49E-29,619.272099999999,2007.39855736263,46.124086450137,7.56879781955662,,46124.086450137,7568.79781955662
1/26/2019 12:00,1.3939,752.433453186814,80.1792,511.816699999999,5.31E-30,650.7605,1996.58375318681,25.0267981101189,8.72730148929353,,25026.7981101189,8727.30148929353
1/26/2019 13:00,1.2081,753.70274901099,61.9308,495.8225,3.32E-31,666.5047,1979.16884901099,9.08859994606852,8.21365218511699,,9088.59994606852,8213.65218511699
1/26/2019 14:00,1.2081,754.972044835166,71.9674,527.811,2.07E-32,687.497,2043.45554483516,1.33313537770956,7.3861342490591,,1333.13537770956,7386.1342490591
1/26/2019 15:00,0.5575,756.241340659342,80.8634999999999,508.6178,1.30E-33,671.7528,2018.03294065934,0.00199597933571794,5.55913297580451,,1.99597933571794,5559.13297580451
1/26/2019 16:00,0.4646,757.510636483518,46.8758,556.6005,8.10E-35,671.7528,2033.20433648351,1.78534092379206,2.91849852862733,,1785.34092379206,2918.49852862733
1/26/2019 17:00,1.06855,758.779932307694,27.2586,515.0156,5.06E-36,656.0085,1958.13118230769,6.09481050350391,0.372676344800684,,6094.81050350391,372.676344800684
1/26/2019 18:00,1.394,760.04922813187,13.0020999999999,505.419,3.16E-37,645.5124,1925.37672813187,14.3238419113595,0,,14323.8419113595,-3.42
1/26/2019 19:00,1.76559999999999,761.318523956046,9.4664,499.0212,1.98E-38,650.7605,1922.33222395604,26.7071079667356,0,,26707.1079667356,-3.42
1/26/2019 20:00,1.3009,762.587819780222,5.2463,550.2028,1.24E-39,650.7604,1970.09821978022,42.5329930611515,0,,42532.9930611515,-3.42
1/26/2019 21:00,0.3716,763.857115604398,3.7637,527.8109,7.73E-41,656.0085,1951.81181560439,62.2957186140587,0,,62295.7186140587,-3.42
1/26/2019 22:00,0.3716,765.126411428574,6.9572,515.0155,4.83E-42,645.5124,1932.98311142857,82.3183934826649,0,,82318.3934826649,-3.42
1/26/2019 23:00,0.6971,766.39570725275,4.5621,508.617899999999,3.02E-43,640.2644,1920.53720725275,97.7839885393908,0,,97783.9885393908,-3.42
1/27/2019 0:00,0.7436,767.665003076926,4.7902,476.6293,1.89E-44,640.2644,1890.09250307692,110.249151634284,0,,110249.151634284,-3.42
1/27/2019 1:00,0.6041,768.934298901101,3.42159999999999,492.6236,1.18E-45,645.5124,1911.0959989011,124.664256632188,0,,124664.256632188,-3.42
1/27/2019 2:00,0.4646,770.203594725274,6.9572,476.6294,7.37E-47,640.2644,1894.51919472527,135.161721228643,0,,135161.721228643,-3.42
1/27/2019 3:00,0.5576,771.47289054945,4.2199,499.0213,4.60E-48,640.2644,1915.53609054945,127.729399024897,0,,127729.399024897,-3.42
1/27/2019 4:00,0.301925,772.742186373626,4.334,492.6236,2.88E-49,640.2644,1910.26611137362,71.2104640383844,0,,71210.4640383844,-3.42
1/27/2019 5:00,0.3716,774.011482197802,11.8615,479.8282,1.80E-50,640.2644,1906.3371821978,93.5153128917262,0,,93515.3128917262,-3.42
1/27/2019 6:00,0.3716,775.280778021978,33.8737,467.0328,1.12E-51,645.5124,1922.07127802197,137.914243627091,0,,137914.243627091,-3.42
1/27/2019 7:00,0.464549999999999,776.550073846154,44.4805999999999,489.4248,7.03E-53,650.7604,1961.68042384615,174.258064602302,0,,174258.064602302,-3.42
1/27/2019 8:00,2.3232,777.81936967033,60.562,588.5892,4.39E-54,661.256599999999,2090.55036967033,161.043601803639,2.78895580102974,,161043.601803639,2788.95580102974
1/27/2019 9:00,1.95155,779.088665494506,73.4500999999999,636.5721,2.74E-55,687.497099999999,2178.5595154945,96.4733589884915,6.40877135500629,,96473.3589884915,6408.77135500629
1/27/2019 10:00,2.8808,780.357961318682,96.717,633.3731,1.72E-56,677.0009,2190.32976131868,57.915906316411,8.13020797564043,,57915.906316411,8130.20797564043
1/27/2019 11:00,3.1596,781.627257142858,101.7352,559.7995,1.07E-57,467.0782,1913.39975714285,30.6575368767653,9.02359264499173,,30657.5368767653,9023.59264499173
1/27/2019 12:00,1.48689999999999,782.896552967034,83.4867,515.0156,6.70E-59,393.6051,1776.49085296703,17.6444097639138,9.13796940909473,,17644.4097639138,9137.96940909473
1/27/2019 13:00,0.6505,784.16584879121,77.556,489.4248,4.19E-60,377.8609,1729.65804879121,5.43850709478144,8.533564152,,5438.50709478144,8533.564152
1/27/2019 14:00,0.5111,785.435144615386,66.3788,585.3902,2.62E-61,393.6051,1831.32034461538,2.23050368143263,7.25334746168226,,2230.50368143263,7253.34746168226
1/27/2019 15:00,0.4646,786.704440439562,34.2159,662.1628,1.64E-62,393.6051,1877.15284043956,2.77254199128919,5.29980053754521,,2772.54199128919,5299.80053754521
1/27/2019 16:00,0.6504,787.973736263738,29.8819,649.3675,1.02E-63,393.6051,1861.47863626373,8.61823030266216,2.752944988171,,8618.23030266217,2752.944988171
1/27/2019 17:00,6.0402,789.243032087914,19.7312,540.6063,6.39E-65,377.8609,1733.48163208791,26.2714596606078,0.289554877717263,,26271.4596606078,289.554877717263
1/27/2019 18:00,2.3231,790.51232791209,14.1426,419.0499,3.99E-66,272.8996,1498.92752791209,52.0116711337582,0,,52011.6711337582,-3.42
1/27/2019 19:00,1.7656,791.781623736266,2.9654,383.8625,2.50E-67,272.8996,1453.27472373626,78.2899230505064,0,,78289.9230505064,-3.42
1/27/2019 20:00,1.0223,793.050919560442,2.9655,374.2659,1.56E-68,278.1477,1449.45231956044,87.8983840803972,0,,87898.3840803972,-3.42
1/27/2019 21:00,0.5575,794.320215384618,2.1671,387.0614,9.75E-70,278.1477,1462.25391538461,92.4881473309939,0,,92488.1473309939,-3.42
1/27/2019 22:00,0.8364,795.589511208794,5.4746,326.283199999999,6.09E-71,267.6515,1395.83521120879,110.157252868779,0,,110157.252868779,-3.42
1/27/2019 23:00,0.5576,796.85880703297,2.5093,303.8911,3.81E-72,262.4034,1366.22020703297,129.050838683282,0,,129050.838683282,-3.42
1/28/2019 0:00,0.3716,798.128102857143,2.1671,316.6867,2.38E-73,267.6515,1385.00500285714,141.786238758449,0,,141786.238758449,-3.42
1/28/2019 1:00,0.4646,799.397398681318,3.7638,300.692199999999,1.49E-74,267.6515,1371.96949868131,157.876209559752,0,,157876.209559752,-3.42
1/28/2019 2:00,0.5576,800.666694505494,4.2199,300.692199999999,9.30E-76,267.6515,1373.78789450549,182.983280451476,0,,182983.280451476,-3.42
1/28/2019 3:00,0.5576,801.93599032967,2.9655,297.4933,5.81E-77,267.6515,1370.60389032966,182.213332721092,0,,182213.332721092,-3.42
1/28/2019 4:00,0.3716,803.205286153846,2.2812,297.4933,3.63E-78,262.4034,1365.75478615384,131.720751930793,0,,131720.751930793,-3.42
1/28/2019 5:00,0.3716,804.474581978022,4.6762,300.692199999999,2.27E-79,257.1553,1367.36988197802,184.400443182398,0,,184400.443182398,-3.42
1/28/2019 6:00,0.3716,805.743877802198,3.9918,294.2944,1.42E-80,262.4034,1366.80507780219,183.884273147972,0,,183884.273147972,-3.42
1/28/2019 7:00,0.6041,807.013173626374,7.9838,307.09,8.87E-82,257.1553,1379.84637362637,139.250657025128,0,,139250.657025129,-3.42
1/28/2019 8:00,0.6506,808.28246945055,69.6863999999999,422.2487,5.54E-83,383.1091,1683.97726945055,107.017605538325,1.27312295459116,,107017.605538325,1273.12295459116
1/28/2019 9:00,0.3716,809.551765274726,71.7393,585.390199999999,3.46E-84,435.5897,1902.64256527472,74.6773599844879,4.60527279368542,,74677.3599844879,4605.27279368542
1/28/2019 10:00,0.3716,810.821061098902,58.0529,562.9984,2.17E-85,372.6128,1804.8567610989,32.2996040903902,4.77377297212987,,32299.6040903902,4773.77297212987
1/28/2019 11:00,0.3716,812.090356923078,48.3585,518.2144,1.35E-86,377.8608,1756.89565692307,21.1244489637565,4.78964627239133,,21124.4489637565,4789.64627239133
1/28/2019 12:00,0.301925,813.359652747254,34.444,479.8282,8.46E-88,299.14,1627.07377774725,24.6782278858492,1.38609892989426,,24678.2278858492,1386.09892989426
1/28/2019 13:00,0.3716,814.62894857143,20.3015,460.6352,5.29E-89,278.1477,1574.08494857143,19.2313205346349,5.42578399188888,,19231.3205346349,5425.78399188888
1/28/2019 14:00,0.3716,815.898244395606,6.1588,531.0098,3.30E-90,372.6128,1726.0512443956,24.1783155706876,4.86785039447291,,24178.3155706876,4867.85039447291
1/28/2019 15:00,1.4868,817.167540219782,4.334,438.243,2.06E-91,377.8608,1639.09214021978,43.4505252641815,2.8153243992771,,43450.5252641815,2815.3243992771
1/28/2019 16:00,1.394,818.436836043958,4.3339,527.8109,1.29E-92,377.8608,1729.83643604395,64.5322211266417,0.860893065810952,,64532.2211266417,860.893065810952
1/28/2019 17:00,0.743449999999999,819.706131868134,7.6415,467.0328,8.07E-94,335.8763,1631.00018186813,74.4641596234028,0.47842680789369,,74464.1596234028,478.42680789369
1/28/2019 18:00,0.464625,820.97542769231,3.5356,361.4706,5.04E-95,272.8996,1459.34585269231,99.7073067444026,0,,99707.3067444026,-3.42
1/28/2019 19:00,0.7436,822.244723516486,2.6232,342.2775,3.15E-96,272.8996,1440.78862351648,160.277273660245,0,,160277.273660245,-3.42
1/28/2019 20:00,0.5576,823.514019340662,3.42159999999999,339.0786,1.97E-97,278.1477,1444.71951934066,235.725888258967,0,,235725.888258967,-3.42
1/28/2019 21:00,0.6506,824.783315164838,5.1323,342.2775,1.23E-98,267.6515,1440.49521516483,250,0,,250000,-3.42
1/28/2019 22:00,0.5576,826.052610989014,2.9654,323.0844,7.69E-100,267.6515,1420.31151098901,250,0,,250000,-3.42
1/28/2019 23:00,0.4646,827.321906813186,5.0183,310.2889,4.81E-101,272.8996,1415.99330681318,250,0,,250000,-3.42
1/29/2019 0:00,0.6041,828.591202637362,3.6496,310.2889,3.00E-102,267.6515,1410.78530263736,250,0,,250000,-3.42
1/29/2019 1:00,0.4646,829.860498461538,4.448,307.09,1.88E-103,267.6515,1409.51459846153,250,0,,250000,-3.42
1/29/2019 2:00,0.4646,831.129794285714,2.2812,310.2889,1.17E-104,267.6515,1411.81599428571,250,0,,250000,-3.42
1/29/2019 3:00,0.418099999999999,832.39909010989,3.1935,307.09,7.34E-106,272.8996,1416.00029010989,250,0,,250000,-3.42
1/29/2019 4:00,0.4646,833.668385934066,5.3604,307.09,4.58E-107,267.6515,1414.23488593406,250,0,,250000,-3.42
1/29/2019 5:00,0.5111,834.937681758242,3.4217,303.8911,2.87E-108,267.6515,1410.41308175824,250,0,,250000,-3.42
1/29/2019 6:00,0.3716,836.206977582418,2.5091,300.692199999999,1.79E-109,267.6515,1407.43137758241,0.0251762715075897,0,,25.1762715075897,-3.42
1/29/2019 7:00,0.4646,837.476273406594,3.42159999999999,310.2889,1.12E-110,262.4034,1414.05477340659,0.0258369834566767,0,,25.8369834566767,-3.42
1/29/2019 8:00,0.6504,838.74556923077,5.2463,374.266,7.00E-112,351.620599999999,1570.52886923077,0.0256117121445118,0.104975801341295,,25.6117121445118,104.975801341295
1/29/2019 9:00,1.208,840.014865054946,2.0531,562.9983,4.37E-113,367.3648,1773.63906505494,0.0255852836665483,0.742794952549732,,25.5852836665483,742.794952549732
1/29/2019 10:00,0.5111,841.284160879122,3.1935,614.18,2.73E-114,356.8687,1816.03746087912,250,0.658697345506709,,250000,658.697345506709
1/29/2019 11:00,1.16154999999999,842.553456703298,2.7373,444.6407,1.71E-115,351.6207,1642.71370670329,250,8.60265255077024,,250000,8602.65255077024
1/29/2019 12:00,1.974675,843.822752527474,4.22,390.2602,1.07E-116,283.3957,1523.67332752747,250,2.11689950983825,,250000,2116.89950983825
1/29/2019 13:00,0.301925,845.09204835165,1.5968,364.6694,6.67E-118,262.4034,1474.06357335165,250,1.40318287417578,,250000,1403.18287417578
1/29/2019 14:00,0.3716,846.361344175826,2.62319999999999,387.0614,4.17E-119,346.3726,1582.79014417582,250,6.83141682912465,,250000,6831.41682912465
1/29/2019 15:00,1.11514999999999,847.630640000002,6.501,460.635,2.61E-120,356.8687,1672.75049,250,0.42818068604158,,250000,428.18068604158
1/29/2019 16:00,0.60395,848.899935824178,7.98359999999999,473.430399999999,1.63E-121,346.3726,1677.29048582417,250,0.181096649104138,,250000,181.096649104138
1/29/2019 17:00,0.8828,850.169231648354,6.50099999999999,419.05,1.02E-122,341.1245,1617.72753164835,250,0.034120610852031,,250000,34.120610852031
1/29/2019 18:00,1.76569999999999,851.43852747253,2.7373,316.6867,6.36E-124,341.1245,1513.75272747253,250,0,,250000,-3.42
1/29/2019 19:00,1.8586,852.707823296706,2.7373,329.481999999999,3.98E-125,346.3725,1533.1582232967,250,0,,250000,-3.42
1/29/2019 20:00,0.6506,853.977119120882,4.3339,316.6867,2.49E-126,341.1245,1516.77281912088,250,0,,250000,-3.42
1/29/2019 21:00,0.5111,855.246414945055,2.7372,323.0844,1.55E-127,335.8764,1517.45551494505,250,0,,250000,-3.42
1/29/2019 22:00,0.4646,856.51571076923,2.1671,313.487699999999,9.71E-129,335.8764,1508.51151076923,250,0,,250000,-3.42
1/29/2019 23:00,0.5111,857.785006593406,2.7373,307.09,6.07E-130,341.1245,1509.2479065934,250,0,,250000,-3.42
1/30/2019 0:00,0.3716,859.054302417582,4.5621,297.4933,3.79E-131,335.8764,1497.35770241758,234.739274997144,0,,234739.274997144,-3.42
1/30/2019 1:00,0.4646,860.323598241758,2.7373,297.4933,2.37E-132,341.1245,1502.14329824175,192.856710908832,0,,192856.710908832,-3.42
1/30/2019 2:00,0.5111,861.592894065934,2.1671,297.4933,1.48E-133,335.8764,1497.64079406593,146.504498926848,0,,146504.498926848,-3.42
1/30/2019 3:00,0.5111,862.86218989011,3.6496,294.2944,9.26E-135,346.3726,1507.68988989011,102.924014277409,0,,102924.014277409,-3.42
1/30/2019 4:00,0.3716,864.131485714286,3.6497,294.2944,5.79E-136,335.8764,1498.32358571428,147.951116247647,0,,147951.116247647,-3.42
1/30/2019 5:00,0.4646,865.400781538462,2.053,287.8968,3.62E-137,341.1245,1496.93968153846,250,0,,250000,-3.42
1/30/2019 6:00,0.3716,866.670077362638,2.7373,291.095699999999,2.26E-138,335.8764,1496.75107736263,250,0,,250000,-3.42
1/30/2019 7:00,0.5111,867.939373186814,3.9918,307.09,1.41E-139,335.8764,1515.40867318681,250,0,,250000,-3.42
1/30/2019 8:00,0.7435,869.20866901099,2.9655,371.0672,8.83E-141,425.0936,1669.07846901099,238.778867956724,3.26746632904891,,238778.867956724,3267.46632904891
1/30/2019 9:00,0.7433,870.477964835166,1.71079999999999,489.4247,5.52E-142,425.0936,1787.45036483516,159.337418769045,6.74756075392715,,159337.418769045,6747.56075392715
1/30/2019 10:00,0.7435,871.747260659342,2.5092,502.2202,3.45E-143,377.8609,1755.08106065934,103.011888316651,8.6126874833639,,103011.888316651,8612.6874833639
1/30/2019 11:00,0.4646,873.016556483518,3.4215,425.447599999999,2.16E-144,377.8608,1680.21105648351,84.5369632169384,9.53606381556032,,84536.9632169384,9536.06381556032
1/30/2019 12:00,1.2081,874.285852307694,3.4215,473.4305,1.35E-145,314.8841,1667.23005230769,58.1269373534568,9.66957063800561,,58126.9373534568,9669.57063800561
1/30/2019 13:00,1.57969999999999,875.55514813187,1.4828,457.4363,8.42E-147,283.3958,1619.44974813187,23.6511015828715,9.03290473734599,,23651.1015828715,9032.90473734599
1/30/2019 14:00,0.6505,876.824443956046,2.2811,486.2259,5.26E-148,278.1477,1644.12964395604,5.19020893829362,7.72253511149865,,5190.20893829362,7722.53511149865
1/30/2019 15:00,0.4646,878.093739780222,2.6232,479.8282,3.29E-149,278.1477,1639.15743978022,0.00147999476595479,5.50077141169592,,1.47999476595479,5500.77141169592
1/30/2019 16:00,0.88295,879.363035604398,4.6762,470.2317,2.06E-150,278.1477,1633.30158560439,0.000946391210882654,2.4739234083064,,0.946391210882654,2473.9234083064
1/30/2019 17:00,2.13729999999999,880.632331428574,4.6762,415.8512,1.28E-151,278.1477,1581.44473142857,1.52408943615284,0.0682325737616863,,1524.08943615284,68.2325737616863
1/30/2019 18:00,2.3232,881.90162725275,2.8513,323.0844,8.03E-153,278.1477,1488.30822725275,7.63622144657647,0,,7636.22144657647,-3.42
1/30/2019 19:00,0.348475,883.170923076926,2.9654,323.0844,5.02E-154,272.8996,1482.46879807692,15.1139129749451,0,,15113.9129749451,-3.42
1/30/2019 20:00,0.336762499999999,884.440218901099,4.22,323.0844,3.14E-155,272.8996,1484.98098140109,26.6159703717325,0,,26615.9703717325,-3.42
1/30/2019 21:00,0.5111,885.709514725274,2.7373,323.0844,1.96E-156,272.8996,1484.94191472527,40.6401286910932,0,,40640.1286910932,-3.42
1/30/2019 22:00,0.371675,886.97881054945,2.0529,310.2889,1.23E-157,272.8996,1472.59188554945,54.6071873682351,0,,54607.1873682351,-3.42
